"Begin Time","SERVER","DISTRICT","GROUP","SYSTEM","CELL","CARRIER","BS","WiMAX: Integration Measurement.Number of Successful Controlled Handover","WiMAX: Integration Measurement.Number of Successful Uncontrolled Handover","WiMAX: Integration Measurement.Number of Successful Initial Network Entry DHCP","WiMAX: Integration Measurement.Number of Abnormal Releases by BS"
"2016-09-25","[100001]CNO2","[3]SL","-","[2191]SL78011","2","0","2","46","5","20","0"
"2016-09-25","[100001]CNO2","[3]SL","-","[2192]SL78018","0","0","0","452","7","96","3"
"2016-09-25","[100001]CNO2","[3]SL","-","[2192]SL78018","1","0","1","229","18","69","2"
"2016-09-25","[100001]CNO2","[3]SL","-","[2192]SL78018","2","0","2","88","1","47","0"
"2016-09-25","[100001]CNO2","[3]SL","-","[2227]SL78049","0","0","0","360","3","182","6"
"2016-09-25","[100001]CNO2","[3]SL","-","[2227]SL78049","1","0","1","187","13","139","6"
"2016-09-25","[100001]CNO2","[3]SL","-","[2227]SL78049","2","0","2","117","11","196","4"
"2016-09-25","[100001]CNO2","[3]SL","-","[2228]SL78026","0","0","0","268","19","140","7"
"2016-09-25","[100001]CNO2","[3]SL","-","[2228]SL78026","1","0","1","278","16","114","5"
"2016-09-25","[100001]CNO2","[3]SL","-","[2228]SL78026","2","0","2","142","5","47","2"
"2016-09-25","[100001]CNO2","[3]SL","-","[2229]SL78019","0","0","0","368","75","164","10"
"2016-09-25","[100001]CNO2","[3]SL","-","[2229]SL78019","1","0","1","808","145","166","18"
"2016-09-25","[100001]CNO2","[3]SL","-","[2229]SL78019","2","0","2","208","30","167","1"
"2016-09-25","[100001]CNO2","[3]SL","-","[2230]SL78013","0","0","0","345","150","470","29"
"2016-09-25","[100001]CNO2","[3]SL","-","[2230]SL78013","1","0","1","834","28","283","33"
"2016-09-25","[100001]CNO2","[3]SL","-","[2230]SL78013","2","0","2","440","30","367","30"
"2016-09-25","[100001]CNO2","[3]SL","-","[2231]SL78006","0","0","0","572","49","205","9"
"2016-09-25","[100001]CNO2","[3]SL","-","[2231]SL78006","1","0","1","38","8","71","0"
"2016-09-25","[100001]CNO2","[3]SL","-","[2231]SL78006","2","0","2","319","12","73","3"
"2016-09-25","[100001]CNO2","[3]SL","-","[2309]SL78021","0","0","0","63","1","27","10"
"2016-09-25","[100001]CNO2","[3]SL","-","[2309]SL78021","1","0","1","566","28","264","73"
"2016-09-25","[100001]CNO2","[3]SL","-","[2309]SL78021","2","0","2","452","20","154","46"
"2016-09-25","[100001]CNO2","[3]SL","-","[2310]SL78012","0","0","0","221","5","204","11"
"2016-09-25","[100001]CNO2","[3]SL","-","[2310]SL78012","1","0","1","170","9","141","17"
"2016-09-25","[100001]CNO2","[3]SL","-","[2310]SL78012","2","0","2","65","4","82","4"
"2016-09-25","[100001]CNO2","[3]SL","-","[2311]SL78040","0","0","0","568","5","410","31"
"2016-09-25","[100001]CNO2","[3]SL","-","[2311]SL78040","1","0","1","241","2","200","13"
"2016-09-25","[100001]CNO2","[3]SL","-","[2311]SL78040","2","0","2","731","2","331","27"
"2016-09-25","[100001]CNO2","[3]SL","-","[2987]SL78034","0","0","0","45","0","95","9"
"2016-09-25","[100001]CNO2","[3]SL","-","[2987]SL78034","1","0","1","457","19","125","9"
"2016-09-25","[100001]CNO2","[3]SL","-","[2987]SL78034","2","0","2","937","14","177","14"
"2016-09-25","[100001]CNO2","[3]SL","-","[2988]SL78038","0","0","0","266","11","233","7"
"2016-09-25","[100001]CNO2","[3]SL","-","[2988]SL78038","2","0","2","524","2","151","14"
"2016-09-25","[100001]CNO2","[3]SL","-","[2989]SL78036","0","0","0","124","17","206","4"
"2016-09-25","[100001]CNO2","[3]SL","-","[2989]SL78036","1","0","1","451","6","141","8"
"2016-09-25","[100001]CNO2","[3]SL","-","[2989]SL78036","2","0","2","26","2","269","21"
"2016-09-25","[100001]CNO2","[3]SL","-","[2990]SL78010","0","0","0","251","5","217","9"
"2016-09-25","[100001]CNO2","[3]SL","-","[2990]SL78010","1","0","1","0","0","0","0"
"2016-09-25","[100001]CNO2","[3]SL","-","[2990]SL78010","2","0","2","90","3","181","4"
"2016-09-25","[100001]CNO2","[3]SL","-","[2991]SL78024","0","0","0","11","3","73","0"
"2016-09-25","[100001]CNO2","[3]SL","-","[2991]SL78024","1","0","1","318","23","156","11"
"2016-09-25","[100001]CNO2","[3]SL","-","[2991]SL78024","2","0","2","545","54","154","14"
"2016-09-25","[100001]CNO2","[3]SL","-","[2992]SL78014","0","0","0","1051","37","261","32"
"2016-09-25","[100001]CNO2","[3]SL","-","[2992]SL78014","1","0","1","238","6","96","4"
"2016-09-25","[100001]CNO2","[3]SL","-","[2992]SL78014","2","0","2","672","13","92","6"
"2016-09-25","[100001]CNO2","[3]SL","-","[2993]SL78027","0","0","0","596","28","280","12"
"2016-09-25","[100001]CNO2","[3]SL","-","[2993]SL78027","1","0","1","247","3","101","5"
"2016-09-25","[100001]CNO2","[3]SL","-","[2993]SL78027","2","0","2","153","4","67","4"
"2016-09-25","[100001]CNO2","[3]SL","-","[2994]SL78035","0","0","0","183","7","130","2"
"2016-09-25","[100001]CNO2","[3]SL","-","[2994]SL78035","1","0","1","49","1","75","1"
"2016-09-25","[100001]CNO2","[3]SL","-","[2994]SL78035","2","0","2","668","38","98","7"
"2016-09-25","[100001]CNO2","[3]SL","-","[2995]SL78023","0","0","0","281","9","285","8"
"2016-09-25","[100001]CNO2","[3]SL","-","[2995]SL78023","1","0","1","598","15","240","10"
"2016-09-25","[100001]CNO2","[3]SL","-","[2995]SL78023","2","0","2","740","69","122","9"
"2016-09-25","[100001]CNO2","[3]SL","-","[2996]SL78020","0","0","0","317","13","227","6"
"2016-09-25","[100001]CNO2","[3]SL","-","[2996]SL78020","1","0","1","264","16","165","8"
"2016-09-25","[100001]CNO2","[3]SL","-","[2996]SL78020","2","0","2","314","8","152","8"
"2016-09-25","[100001]CNO2","[3]SL","-","[2997]SL78017","0","0","0","448","15","217","7"
"2016-09-25","[100001]CNO2","[3]SL","-","[2997]SL78017","1","0","1","223","16","197","10"
"2016-09-25","[100001]CNO2","[3]SL","-","[2997]SL78017","2","0","2","863","61","271","29"
"2016-09-25","[100001]CNO2","[3]SL","-","[2998]SL78015","0","0","0","531","63","421","33"
"2016-09-25","[100001]CNO2","[3]SL","-","[2998]SL78015","1","0","1","326","35","347","8"
"2016-09-25","[100001]CNO2","[3]SL","-","[2998]SL78015","2","0","2","209","30","390","30"
"2016-09-25","[100001]CNO2","[3]SL","-","[2999]SL78007","0","0","0","199","91","225","9"
"2016-09-25","[100001]CNO2","[3]SL","-","[2999]SL78007","1","0","1","175","9","126","2"
"2016-09-25","[100001]CNO2","[3]SL","-","[2999]SL78007","2","0","2","110","21","122","6"
"2016-09-25","[100001]CNO2","[3]SL","-","[3000]SL78032","0","0","0","0","0","0","0"
"2016-09-25","[100001]CNO2","[3]SL","-","[3000]SL78032","1","0","1","233","15","106","4"
"2016-09-25","[100001]CNO2","[3]SL","-","[3000]SL78032","2","0","2","17","5","89","3"
"2016-09-25","[100001]CNO2","[3]SL","-","[3730]SL78025","0","0","0","391","8","184","18"
"2016-09-25","[100001]CNO2","[3]SL","-","[3730]SL78025","1","0","1","441","21","171","7"
"2016-09-25","[100001]CNO2","[3]SL","-","[3730]SL78025","2","0","2","302","12","236","6"
"2016-09-25","[100001]CNO2","[3]SL","-","[3771]SL78050","0","0","0","371","17","227","7"
"2016-09-25","[100001]CNO2","[3]SL","-","[3771]SL78050","1","0","1","892","50","192","18"
"2016-09-25","[100001]CNO2","[3]SL","-","[3771]SL78050","2","0","2","364","23","76","3"
"2016-09-25","[100001]CNO2","[4]RS","-","[3001]RS33001","0","0","0","305","20","166","10"
"2016-09-25","[100001]CNO2","[4]RS","-","[3001]RS33001","1","0","1","981","28","551","8"
"2016-09-25","[100001]CNO2","[4]RS","-","[3001]RS33001","2","0","2","1704","54","535","40"
"2016-09-25","[100001]CNO2","[4]RS","-","[3002]RS33002","0","0","0","816","45","529","7"
"2016-09-25","[100001]CNO2","[4]RS","-","[3002]RS33002","1","0","1","1938","72","325","46"
"2016-09-25","[100001]CNO2","[4]RS","-","[3002]RS33002","2","0","2","2556","32","328","7"
"2016-09-25","[100001]CNO2","[4]RS","-","[3003]RS33003","0","0","0","762","42","348","13"
"2016-09-25","[100001]CNO2","[4]RS","-","[3003]RS33003","1","0","1","959","72","204","11"
"2016-09-25","[100001]CNO2","[4]RS","-","[3003]RS33003","2","0","2","327","46","433","8"
"2016-09-25","[100001]CNO2","[4]RS","-","[3004]RS33004","0","0","0","712","137","449","23"
"2016-09-25","[100001]CNO2","[4]RS","-","[3004]RS33004","1","0","1","539","10","155","9"
"2016-09-25","[100001]CNO2","[4]RS","-","[3004]RS33004","2","0","2","1716","60","489","23"
"2016-09-25","[100001]CNO2","[4]RS","-","[3005]RS33005","0","0","0","477","49","397","25"
"2016-09-25","[100001]CNO2","[4]RS","-","[3005]RS33005","1","0","1","2151","154","590","39"
"2016-09-25","[100001]CNO2","[4]RS","-","[3005]RS33005","2","0","2","308","32","397","5"
"2016-09-25","[100001]CNO2","[4]RS","-","[3006]RS33006","0","0","0","254","33","73","5"
"2016-09-25","[100001]CNO2","[4]RS","-","[3006]RS33006","1","0","1","2637","72","437","49"
"2016-09-25","[100001]CNO2","[4]RS","-","[3006]RS33006","2","0","2","3126","88","148","47"
"2016-09-25","[100001]CNO2","[4]RS","-","[3007]RS33007","0","0","0","554","29","296","15"
"2016-09-25","[100001]CNO2","[4]RS","-","[3007]RS33007","1","0","1","312","2","31","16"
"2016-09-25","[100001]CNO2","[4]RS","-","[3007]RS33007","2","0","2","821","85","674","32"
"2016-09-25","[100001]CNO2","[4]RS","-","[3008]RS33008","0","0","0","876","49","435","10"
"2016-09-25","[100001]CNO2","[4]RS","-","[3008]RS33008","1","0","1","2930","23","229","3"
"2016-09-25","[100001]CNO2","[4]RS","-","[3008]RS33008","2","0","2","752","70","435","7"
"2016-09-25","[100001]CNO2","[4]RS","-","[3009]RS33009","0","0","0","937","37","405","18"
"2016-09-25","[100001]CNO2","[4]RS","-","[3009]RS33009","1","0","1","1135","107","495","24"
"2016-09-25","[100001]CNO2","[4]RS","-","[3009]RS33009","2","0","2","778","49","292","6"
"2016-09-25","[100001]CNO2","[4]RS","-","[3010]RS33033","0","0","0","0","0","0","0"
"2016-09-25","[100001]CNO2","[4]RS","-","[3010]RS33033","1","0","1","804","230","728","13"
"2016-09-25","[100001]CNO2","[4]RS","-","[3010]RS33033","2","0","2","1169","165","447","28"
"2016-09-25","[100001]CNO2","[4]RS","-","[3011]RS33011","0","0","0","499","126","133","1"
"2016-09-25","[100001]CNO2","[4]RS","-","[3011]RS33011","1","0","1","584","42","224","2"
"2016-09-25","[100001]CNO2","[4]RS","-","[3011]RS33011","2","0","2","1413","126","600","5"
"2016-09-25","[100001]CNO2","[4]RS","-","[3012]RS33012","0","0","0","735","82","406","13"
"2016-09-25","[100001]CNO2","[4]RS","-","[3012]RS33012","1","0","1","940","46","324","5"
"2016-09-25","[100001]CNO2","[4]RS","-","[3012]RS33012","2","0","2","292","13","394","3"
"2016-09-25","[100001]CNO2","[4]RS","-","[3013]RS33013","0","0","0","213","3","210","2"
"2016-09-25","[100001]CNO2","[4]RS","-","[3013]RS33013","1","0","1","141","27","275","4"
"2016-09-25","[100001]CNO2","[4]RS","-","[3013]RS33013","2","0","2","266","2","160","0"
"2016-09-25","[100001]CNO2","[4]RS","-","[3014]RS33014","0","0","0","455","17","542","48"
"2016-09-25","[100001]CNO2","[4]RS","-","[3014]RS33014","1","0","1","297","75","282","29"
"2016-09-25","[100001]CNO2","[4]RS","-","[3014]RS33014","2","0","2","600","19","313","16"
"2016-09-25","[100001]CNO2","[4]RS","-","[3015]RS33028","0","0","0","783","28","261","16"
"2016-09-25","[100001]CNO2","[4]RS","-","[3015]RS33028","1","0","1","117","22","146","6"
"2016-09-25","[100001]CNO2","[4]RS","-","[3015]RS33028","2","0","2","632","56","163","16"
"2016-09-25","[100001]CNO2","[4]RS","-","[3016]RS33019","0","0","0","168","10","89","5"
"2016-09-25","[100001]CNO2","[4]RS","-","[3016]RS33019","1","0","1","1802","41","174","42"
"2016-09-25","[100001]CNO2","[4]RS","-","[3016]RS33019","2","0","2","0","0","0","0"
"2016-09-25","[100001]CNO2","[4]RS","-","[3021]RS33021","0","0","0","33","318","90","0"
"2016-09-25","[100001]CNO2","[4]RS","-","[3021]RS33021","1","0","1","570","42","213","13"
"2016-09-25","[100001]CNO2","[4]RS","-","[3021]RS33021","2","0","2","1753","290","473","47"
"2016-09-25","[100001]CNO2","[4]RS","-","[3023]RS33023","0","0","0","0","0","117","1"
"2016-09-25","[100001]CNO2","[4]RS","-","[3023]RS33023","1","0","1","271","14","209","5"
"2016-09-25","[100001]CNO2","[4]RS","-","[3023]RS33023","2","0","2","486","44","221","17"
"2016-09-25","[100001]CNO2","[4]RS","-","[3026]RS33026","0","0","0","91","48","331","13"
"2016-09-25","[100001]CNO2","[4]RS","-","[3026]RS33026","1","0","1","402","26","361","13"
"2016-09-25","[100001]CNO2","[4]RS","-","[3026]RS33026","2","0","2","422","31","171","11"
"2016-09-25","[100001]CNO2","[5]KL","-","[3301]KL58001","0","0","0","65","9","145","2"
"2016-09-25","[100001]CNO2","[5]KL","-","[3301]KL58001","1","0","1","172","7","189","1"
"2016-09-25","[100001]CNO2","[5]KL","-","[3301]KL58001","2","0","2","147","10","105","0"
"2016-09-25","[100001]CNO2","[5]KL","-","[3302]KL58002","0","0","0","127","31","203","4"
"2016-09-25","[100001]CNO2","[5]KL","-","[3302]KL58002","1","0","1","531","37","220","5"
"2016-09-25","[100001]CNO2","[5]KL","-","[3302]KL58002","2","0","2","561","47","253","0"
"2016-09-25","[100001]CNO2","[5]KL","-","[3303]KL58003","0","0","0","406","7","183","1"
"2016-09-25","[100001]CNO2","[5]KL","-","[3303]KL58003","1","0","1","1531","52","515","2"
"2016-09-25","[100001]CNO2","[5]KL","-","[3303]KL58003","2","0","2","769","17","162","0"
"2016-09-25","[100001]CNO2","[5]KL","-","[3304]KL58004","0","0","0","74","8","111","3"
"2016-09-25","[100001]CNO2","[5]KL","-","[3304]KL58004","1","0","1","848","17","345","2"
"2016-09-25","[100001]CNO2","[5]KL","-","[3304]KL58004","2","0","2","905","52","595","4"
"2016-09-25","[100001]CNO2","[5]KL","-","[3306]KL58006","0","0","0","1032","23","281","2"
"2016-09-25","[100001]CNO2","[5]KL","-","[3306]KL58006","1","0","1","298","14","303","2"
"2016-09-25","[100001]CNO2","[5]KL","-","[3306]KL58006","2","0","2","305","43","262","5"
"2016-09-25","[100001]CNO2","[5]KL","-","[3307]KL58007","0","0","0","903","38","344","1"
"2016-09-25","[100001]CNO2","[5]KL","-","[3307]KL58007","1","0","1","912","56","381","1"
"2016-09-25","[100001]CNO2","[5]KL","-","[3307]KL58007","2","0","2","354","18","199","1"
"2016-09-25","[100001]CNO2","[5]KL","-","[3308]KL58008","0","0","0","608","132","354","2"
"2016-09-25","[100001]CNO2","[5]KL","-","[3308]KL58008","1","0","1","274","19","148","6"
"2016-09-25","[100001]CNO2","[5]KL","-","[3308]KL58008","2","0","2","508","15","259","11"
"2016-09-25","[100001]CNO2","[5]KL","-","[3309]KL58009","0","0","0","797","12","554","1"
"2016-09-25","[100001]CNO2","[5]KL","-","[3309]KL58009","1","0","1","1108","25","288","0"
"2016-09-25","[100001]CNO2","[5]KL","-","[3309]KL58009","2","0","2","317","3","71","1"
"2016-09-25","[100001]CNO2","[5]KL","-","[3311]KL58011","0","0","0","886","47","84","1"
"2016-09-25","[100001]CNO2","[5]KL","-","[3311]KL58011","1","0","1","124","8","182","3"
"2016-09-25","[100001]CNO2","[5]KL","-","[3311]KL58011","2","0","2","766","16","157","2"
"2016-09-25","[100001]CNO2","[5]KL","-","[3312]KL58012","0","0","0","485","10","210","0"
"2016-09-25","[100001]CNO2","[5]KL","-","[3312]KL58012","1","0","1","459","29","288","0"
"2016-09-25","[100001]CNO2","[5]KL","-","[3312]KL58012","2","0","2","644","18","218","2"
"2016-09-25","[100001]CNO2","[5]KL","-","[3313]KL58013","0","0","0","804","79","197","0"
"2016-09-25","[100001]CNO2","[5]KL","-","[3313]KL58013","1","0","1","568","51","251","1"
"2016-09-25","[100001]CNO2","[5]KL","-","[3313]KL58013","2","0","2","339","58","725","3"
"2016-09-25","[100001]CNO2","[5]KL","-","[3314]KL58098","0","0","0","639","141","329","2"
"2016-09-25","[100001]CNO2","[5]KL","-","[3314]KL58098","1","0","1","845","62","83","0"
"2016-09-25","[100001]CNO2","[5]KL","-","[3314]KL58098","2","0","2","312","167","163","2"
"2016-09-25","[100001]CNO2","[5]KL","-","[3315]KL58015","0","0","0","974","57","203","13"
"2016-09-25","[100001]CNO2","[5]KL","-","[3315]KL58015","1","0","1","504","86","192","4"
"2016-09-25","[100001]CNO2","[5]KL","-","[3315]KL58015","2","0","2","744","84","391","2"
"2016-09-25","[100001]CNO2","[5]KL","-","[3316]KL58037","0","0","0","56","7","208","0"
"2016-09-25","[100001]CNO2","[5]KL","-","[3316]KL58037","1","0","1","0","0","0","0"
"2016-09-25","[100001]CNO2","[5]KL","-","[3316]KL58037","2","0","2","240","32","282","5"
"2016-09-25","[100001]CNO2","[5]KL","-","[3318]KL58018","0","0","0","312","25","159","0"
"2016-09-25","[100001]CNO2","[5]KL","-","[3318]KL58018","1","0","1","171","6","105","0"
"2016-09-25","[100001]CNO2","[5]KL","-","[3318]KL58018","2","0","2","940","65","285","2"
"2016-09-25","[100001]CNO2","[5]KL","-","[3320]KL58020","0","0","0","324","30","171","5"
"2016-09-25","[100001]CNO2","[5]KL","-","[3320]KL58020","1","0","1","1068","47","287","12"
"2016-09-25","[100001]CNO2","[5]KL","-","[3320]KL58020","2","0","2","0","0","0","0"
"2016-09-25","[100001]CNO2","[5]KL","-","[3324]KL58024","0","0","0","522","16","366","3"
"2016-09-25","[100001]CNO2","[5]KL","-","[3324]KL58024","1","0","1","69","12","188","5"
"2016-09-25","[100001]CNO2","[5]KL","-","[3329]KL58029","0","0","0","607","21","341","1"
"2016-09-25","[100001]CNO2","[5]KL","-","[3329]KL58029","1","0","1","333","52","415","2"
"2016-09-25","[100001]CNO2","[5]KL","-","[3329]KL58029","2","0","2","744","24","280","1"
"2016-09-25","[100001]CNO2","[5]KL","-","[3331]KL58031","0","0","0","461","7","94","3"
"2016-09-25","[100001]CNO2","[5]KL","-","[3331]KL58031","1","0","1","489","18","193","2"
"2016-09-25","[100001]CNO2","[5]KL","-","[3331]KL58031","2","0","2","149","97","176","2"
"2016-09-25","[100001]CNO2","[5]KL","-","[3338]KL58038","0","0","0","1329","74","347","2"
"2016-09-25","[100001]CNO2","[5]KL","-","[3338]KL58038","1","0","1","494","47","99","1"
"2016-09-25","[100001]CNO2","[5]KL","-","[3338]KL58038","2","0","2","986","27","309","0"
"2016-09-25","[100001]CNO2","[5]KL","-","[3339]KL58039","0","0","0","1164","104","208","2"
"2016-09-25","[100001]CNO2","[5]KL","-","[3339]KL58039","1","0","1","819","43","227","1"
"2016-09-25","[100001]CNO2","[5]KL","-","[3339]KL58039","2","0","2","545","48","265","7"
"2016-09-25","[100001]CNO2","[5]KL","-","[3343]KL58043","0","0","0","173","4","131","5"
"2016-09-25","[100001]CNO2","[5]KL","-","[3343]KL58043","1","0","1","0","0","0","0"
"2016-09-25","[100001]CNO2","[5]KL","-","[3343]KL58043","2","0","2","319","28","405","4"
"2016-09-25","[100001]CNO2","[5]KL","-","[3359]KL58059","0","0","0","683","33","294","2"
"2016-09-25","[100001]CNO2","[5]KL","-","[3359]KL58059","1","0","1","729","73","210","0"
"2016-09-25","[100001]CNO2","[5]KL","-","[3359]KL58059","2","0","2","1151","28","157","5"
"2016-09-25","[100001]CNO2","[5]KL","-","[3375]KL58075","0","0","0","1996","175","308","1"
"2016-09-25","[100001]CNO2","[5]KL","-","[3375]KL58075","1","0","1","2252","113","527","2"
"2016-09-25","[100001]CNO2","[5]KL","-","[3375]KL58075","2","0","2","126","4","36","0"
"2016-09-25","[100001]CNO2","[5]KL","-","[3389]KL58089","0","0","0","0","0","0","0"
"2016-09-25","[100001]CNO2","[5]KL","-","[3389]KL58089","1","0","1","1261","11","188","1"
"2016-09-25","[100001]CNO2","[5]KL","-","[3389]KL58089","2","0","2","372","154","89","1"
"2016-09-25","[100001]CNO2","[5]KL","-","[7500]KL58026","0","0","0","658","50","172","2"
"2016-09-25","[100001]CNO2","[5]KL","-","[7500]KL58026","1","0","1","528","7","190","3"
"2016-09-25","[100001]CNO2","[5]KL","-","[7500]KL58026","2","0","2","536","20","179","4"
"2016-09-25","[100001]CNO2","[5]KL","-","[7501]KL58016","0","0","0","419","28","227","0"
"2016-09-25","[100001]CNO2","[5]KL","-","[7501]KL58016","1","0","1","321","95","222","2"
"2016-09-25","[100001]CNO2","[5]KL","-","[7501]KL58016","2","0","2","180","20","726","3"
"2016-09-25","[100001]CNO2","[6]RP","-","[3501]RP21001","0","0","0","219","37","124","2"
"2016-09-25","[100001]CNO2","[6]RP","-","[3501]RP21001","1","0","1","1161","131","1189","4"
"2016-09-25","[100001]CNO2","[6]RP","-","[3501]RP21001","2","0","2","1429","54","440","20"
"2016-09-25","[100001]CNO2","[6]RP","-","[3502]RP21002","0","0","0","819","29","175","20"
"2016-09-25","[100001]CNO2","[6]RP","-","[3502]RP21002","1","0","1","1494","233","421","48"
"2016-09-25","[100001]CNO2","[6]RP","-","[3502]RP21002","2","0","2","401","28","282","11"
"2016-09-25","[100001]CNO2","[6]RP","-","[3503]RP21003","0","0","0","3204","119","6950","2"
"2016-09-25","[100001]CNO2","[6]RP","-","[3503]RP21003","1","0","1","549","129","580","3"
"2016-09-25","[100001]CNO2","[6]RP","-","[3503]RP21003","2","0","2","2147","357","422","3"
"2016-09-25","[100001]CNO2","[6]RP","-","[3504]RP21004","0","0","0","404","19","193","3"
"2016-09-25","[100001]CNO2","[6]RP","-","[3504]RP21004","1","0","1","972","137","273","20"
"2016-09-25","[100001]CNO2","[6]RP","-","[3504]RP21004","2","0","2","545","15","169","3"
"2016-09-25","[100001]CNO2","[6]RP","-","[3505]RP21005","0","0","0","1246","121","274","72"
"2016-09-25","[100001]CNO2","[6]RP","-","[3505]RP21005","1","0","1","2186","290","348","122"
"2016-09-25","[100001]CNO2","[6]RP","-","[3505]RP21005","2","0","2","732","77","271","28"
"2016-09-25","[100001]CNO2","[6]RP","-","[3506]RP21011","0","0","0","0","0","2114","1"
"2016-09-25","[100001]CNO2","[6]RP","-","[3506]RP21011","1","0","1","0","0","569","1"
"2016-09-25","[100001]CNO2","[6]RP","-","[3506]RP21011","2","0","2","0","0","1409","2"
"2016-09-25","[100001]CNO2","[6]RP","-","[3507]RP21007","0","0","0","2109","72","420","94"
"2016-09-25","[100001]CNO2","[6]RP","-","[3507]RP21007","1","0","1","514","15","272","15"
"2016-09-25","[100001]CNO2","[6]RP","-","[3507]RP21007","2","0","2","33","3","120","1"
"2016-09-25","[100001]CNO2","[6]RP","-","[3508]RP21008","0","0","0","161","3","94","20"
"2016-09-25","[100001]CNO2","[6]RP","-","[3508]RP21008","1","0","1","966","65","170","51"
"2016-09-25","[100001]CNO2","[6]RP","-","[3508]RP21008","2","0","2","1415","107","224","64"
"2016-09-25","[100001]CNO2","[6]RP","-","[3509]RP21006","0","0","0","1364","22","133","25"
"2016-09-25","[100001]CNO2","[6]RP","-","[3509]RP21006","1","0","1","268","31","103","11"
"2016-09-25","[100001]CNO2","[6]RP","-","[3509]RP21006","2","0","2","1988","524","279","81"
"2016-09-25","[100001]CNO2","[6]RP","-","[3511]RP21022","0","0","0","319","7","252","22"
"2016-09-25","[100001]CNO2","[6]RP","-","[3511]RP21022","2","0","2","230","0","428","11"
"2016-09-25","[100001]CNO2","[6]RP","-","[3513]RP21010","0","0","0","502","10","130","18"
"2016-09-25","[100001]CNO2","[6]RP","-","[3513]RP21010","1","0","1","1152","57","287","65"
"2016-09-25","[100001]CNO2","[6]RP","-","[3513]RP21010","2","0","2","490","9","82","20"
"2016-09-25","[100001]CNO2","[7]BR","-","[3601]BR66001","0","0","0","401","28","243","3"
"2016-09-25","[100001]CNO2","[7]BR","-","[3601]BR66001","1","0","1","76","3","154","2"
"2016-09-25","[100001]CNO2","[7]BR","-","[3601]BR66001","2","0","2","398","26","149","1"
"2016-09-25","[100001]CNO2","[7]BR","-","[3602]BR66002","0","0","0","201","7","163","3"
"2016-09-25","[100001]CNO2","[7]BR","-","[3602]BR66002","1","0","1","10","0","36","0"
"2016-09-25","[100001]CNO2","[7]BR","-","[3602]BR66002","2","0","2","225","22","206","7"
"2016-09-25","[100001]CNO2","[7]BR","-","[3603]BR66003","0","0","0","556","27","292","11"
"2016-09-25","[100001]CNO2","[7]BR","-","[3603]BR66003","1","0","1","1102","119","391","6"
"2016-09-25","[100001]CNO2","[7]BR","-","[3603]BR66003","2","0","2","304","21","106","1"
"2016-09-25","[100001]CNO2","[7]BR","-","[3604]BR66004","0","0","0","601","115","197","4"
"2016-09-25","[100001]CNO2","[7]BR","-","[3604]BR66004","1","0","1","543","122","176","2"
"2016-09-25","[100001]CNO2","[7]BR","-","[3604]BR66004","2","0","2","652","70","317","13"
"2016-09-25","[100001]CNO2","[7]BR","-","[3605]BR66005","0","0","0","0","0","0","0"
"2016-09-25","[100001]CNO2","[7]BR","-","[3605]BR66005","1","0","1","47","1","66","4"
"2016-09-25","[100001]CNO2","[7]BR","-","[3605]BR66005","2","0","2","454","207","246","0"
"2016-09-25","[100001]CNO2","[7]BR","-","[3606]BR66006","0","0","0","1248","168","315","6"
"2016-09-25","[100001]CNO2","[7]BR","-","[3606]BR66006","1","0","1","262","6","188","3"
"2016-09-25","[100001]CNO2","[7]BR","-","[3606]BR66006","2","0","2","95","2","120","2"
"2016-09-25","[100001]CNO2","[7]BR","-","[3607]BR66007","0","0","0","276","69","230","10"
"2016-09-25","[100001]CNO2","[7]BR","-","[3607]BR66007","1","0","1","431","25","126","2"
"2016-09-25","[100001]CNO2","[7]BR","-","[3607]BR66007","2","0","2","872","150","372","22"
"2016-09-25","[100001]CNO2","[7]BR","-","[3610]BR66010","0","0","0","0","0","0","0"
"2016-09-25","[100001]CNO2","[7]BR","-","[3610]BR66010","1","0","1","77","1","116","8"
"2016-09-25","[100001]CNO2","[7]BR","-","[3610]BR66010","2","0","2","81","8","87","1"
"2016-09-25","[100001]CNO2","[7]BR","-","[3611]BR66014","1","0","1","277","49","129","5"
"2016-09-25","[100001]CNO2","[7]BR","-","[3611]BR66014","2","0","2","212","4","72","4"
"2016-09-25","[100001]CNO2","[10]Sylhet-BBUC","-","[3774]SL78048","0","0","0","591","32","146","2"
"2016-09-25","[100001]CNO2","[10]Sylhet-BBUC","-","[3774]SL78048","1","0","1","293","18","112","3"
"2016-09-25","[100001]CNO2","[10]Sylhet-BBUC","-","[3774]SL78048","2","0","2","186","3","63","0"
"2016-09-25","[100001]CNO2","[10]Sylhet-BBUC","-","[3775]SL78016","0","0","0","363","30","113","3"
"2016-09-25","[100001]CNO2","[10]Sylhet-BBUC","-","[3775]SL78016","1","0","1","962","65","134","2"
"2016-09-25","[100001]CNO2","[10]Sylhet-BBUC","-","[3775]SL78016","2","0","2","279","24","116","2"
"2016-09-25","[100001]CNO2","[11]FP","-","[3901]FP36001","0","0","0","41","0","17","7"
"2016-09-25","[100001]CNO2","[11]FP","-","[3901]FP36001","1","0","1","613","3","155","8"
"2016-09-25","[100001]CNO2","[11]FP","-","[3901]FP36001","2","0","2","587","0","58","17"
"2016-09-25","[100001]CNO2","[13]JS","-","[4005]JS57001","0","0","0","391","31","51","24"
